,count_100,count_500,count_1000,count_2500,count_5000,count_10000,mean_100,mean_500,mean_1000,mean_2500,mean_5000,mean_10000
"[""laxatives""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""layered""/ADJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""layman""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.2114755179503045
"[""layout""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""lcsh""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""le""/PUNCT]",0,1,1,1,1,1,N/A,-0.9021127172333796,-0.9021127172333796,-0.9021127172333796,-0.9021127172333796,-0.9021127172333796
"[""lea""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""leaching""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""leader""/INTJ]",0,1,1,1,1,1,N/A,-1.2471003974746566,-1.2471003974746566,-1.2471003974746566,-1.2471003974746566,-1.2471003974746566
"[""leaders""/NOUN]",0,1,1,1,1,1,N/A,-1.0938825237888896,-1.0938825237888896,-1.0938825237888896,-1.0938825237888896,-1.0938825237888896
"[""leadership""/NOUN]",0,1,1,1,1,1,N/A,-0.833764057337025,-0.833764057337025,-0.833764057337025,-0.833764057337025,-0.833764057337025
"[""leadoff""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.1491215632428782
"[""league""/NOUN]",0,1,1,1,1,1,N/A,-1.2976070147739258,-1.2976070147739258,-1.2976070147739258,-1.2976070147739258,-1.2976070147739258
"[""leagues""/INTJ]",0,0,0,1,1,1,N/A,N/A,N/A,-1.2008258600939568,-1.2008258600939568,-1.2008258600939568
"[""leaping""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.065583336614466
"[""lebron""/PROPN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.278880426523756
"[""led""/INTJ]",1,1,1,1,1,1,-1.0194368462019945,-1.0194368462019945,-1.0194368462019945,-1.0194368462019945,-1.0194368462019945,-1.0194368462019945
"[""left-handed""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.6129494465899836
"[""left-hander""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.3530588964171428
"[""lefties""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.07320844961464
"[""lefty""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-1.473438742487747,-1.473438742487747
"[""legacy""/NOUN]",0,0,1,1,1,1,N/A,N/A,-0.9153632349966976,-0.9153632349966976,-0.9153632349966976,-0.9153632349966976
"[""legalize""/VERB]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.1621445963651311
"[""legend""/INTJ]",0,0,1,1,1,1,N/A,N/A,-1.257744922638392,-1.257744922638392,-1.257744922638392,-1.257744922638392
"[""legendary""/INTJ]",0,0,1,1,1,1,N/A,N/A,-1.176803846887472,-1.176803846887472,-1.176803846887472,-1.176803846887472
"[""legends""/NOUN]",0,0,0,1,1,1,N/A,N/A,N/A,-1.367927162813881,-1.367927162813881,-1.367927162813881
"[""leggings""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""leggy""/PUNCT]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""legion""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.350084741316236
"[""lego""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-0.8874907446604281,-0.8874907446604281
"[""lei""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""lemon""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""lenght""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""length1""/X]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""length2""/X]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""length3""/X]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""lentil""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""leon""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-0.8483617842428995
"[""leopard""/X]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""leotard""/X]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""les""/INTJ]",0,0,0,1,1,1,N/A,N/A,N/A,-0.9855126334261676,-0.9855126334261676,-0.9855126334261676
"[""lesbian""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""lesbians""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""lesbo""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""leslie""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""letterpress""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""leukemia""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""levaquin""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""levied""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-0.9709507041179676
"[""levy""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-0.8968908552993995,-0.8968908552993995
"[""liaisons""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""liar""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-0.8815448343720991,-0.8815448343720991
"[""libertarian""/NOUN]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-1.1102868409024145,-1.1102868409024145
"[""liberty""/NOUN]",0,0,0,1,1,1,N/A,N/A,N/A,-0.9648277213376298,-0.9648277213376298,-0.9648277213376298
"[""librarian""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""librarians""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""licences""/NOUN]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-0.8661121653682705,-0.8661121653682705
"[""lick""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""licked""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""licking""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""lieutenant""/NOUN]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-1.3056867048199827,-1.3056867048199827
"[""ligand""/X]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""ligands""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""lighters""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-0.8612622987997607
"[""lighthouses""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""lightsaber""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-0.8698648494584916
"[""lightweight""/INTJ]",0,0,1,1,1,1,N/A,N/A,-0.8680699858778143,-0.8680699858778143,-0.8680699858778143,-0.8680699858778143
"[""likened""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-0.8393549981968411
"[""lilac""/X]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""lilies""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""lilly""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""lily""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""limited-edition""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""linda""/PROPN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""lindsay""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""line-up""/NOUN]",0,0,0,1,1,1,N/A,N/A,N/A,-1.021954058793188,-1.021954058793188,-1.021954058793188
"[""linebacker""/NOUN]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-1.410617435383465,-1.410617435383465
"[""linebackers""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.463453739083957
"[""lineman""/NOUN]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-1.5659016591534844,-1.5659016591534844
"[""linemen""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.6349392525613
"[""linens""/PUNCT]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""liners""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""lineup""/NOUN]",0,0,1,1,1,1,N/A,N/A,-1.0605305059772163,-1.0605305059772163,-1.0605305059772163,-1.0605305059772163
"[""lineups""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.046166290646093
"[""ling""/PUNCT]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""lingerie""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""linky""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""lion""/INTJ]",0,0,0,1,1,1,N/A,N/A,N/A,-1.059664873293832,-1.059664873293832,-1.059664873293832
"[""lions""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-0.9871393725997556,-0.9871393725997556
"[""lip""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""lipstick""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""lipsticks""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""liqueur""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""liquidation""/NOUN]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-0.9311623164408488,-0.9311623164408488
"[""lisa""/PROPN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""listserv""/NUM]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""literacy""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""lithe""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""lithography""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.066924735741484
"[""litter""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""litters""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""live-in""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""livejournal""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""livery""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.225121298397128
"[""livingroom""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""liz""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""lo""/X]",0,0,0,1,1,1,N/A,N/A,N/A,-1.1506541675336317,-1.1506541675336317,-1.1506541675336317
"[""loaders""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-0.9274540727959496
"[""location-based""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.388405890277673
"[""locket""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""lockout""/NOUN]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-1.0974790138060853,-1.0974790138060853
"[""locksmith""/NOUN]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-1.224211307374447,-1.224211307374447
"[""locksmiths""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.0005746483977351
"[""loco""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.363214207457229
"[""locomotive""/NOUN]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-1.1043621244308486,-1.1043621244308486
"[""locomotives""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.1062849227624283
"[""lodge""/NOUN]",0,0,0,1,1,1,N/A,N/A,N/A,-0.931335012573172,-0.931335012573172,-0.931335012573172
"[""logging""/INTJ]",0,0,0,1,1,1,N/A,N/A,N/A,-0.964516786284093,-0.964516786284093,-0.964516786284093
"[""logic""/NOUN]",0,0,1,1,1,1,N/A,N/A,-1.0766396544280676,-1.0766396544280676,-1.0766396544280676,-1.0766396544280676
"[""lohan""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""lola""/PUNCT]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""loneliness""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""look-alike""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""lookups""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""looping""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-0.9594336968475896
"[""looting""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-0.8247448098976705
"[""lord""/PROPN]",0,0,0,1,1,1,N/A,N/A,N/A,-1.2362038043257175,-1.2362038043257175,-1.2362038043257175
"[""lords""/NOUN]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-1.255961861276996,-1.255961861276996
"[""lore""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-0.8591008311746069,-0.8591008311746069
"[""lortab""/PUNCT]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""lotion""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""lotions""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""louboutin""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""louise""/PUNCT]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""lounges""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""lovelies""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""loveliest""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""loveliness""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""lovely""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""lovemaking""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""lover""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""loving""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""low-calorie""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""low-carb""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""low-end""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-0.8526400539654093
"[""low-fat""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""low-income""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""low-lying""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""lowercase""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""lowly""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-1.301851400695936,-1.301851400695936
"[""loyal""/INTJ]",0,0,0,1,1,1,N/A,N/A,N/A,-0.8817724090252931,-0.8817724090252931,-0.8817724090252931
"[""loyalists""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.075242209072481
"[""lucas""/PROPN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.0552651159182056
"[""lucy""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""lug""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-1.1968262029252077,-1.1968262029252077
"[""lugs""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-0.9307655139718828
"[""lui""/PUNCT]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.146258515099909
"[""luke""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.1177051407612857
"[""lumber""/X]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-1.5261747795827023,-1.5261747795827023
"[""luminescent""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""luminous""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""luna""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""luncheon""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""lupus""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""lures""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-0.9269281540984452,-0.9269281540984452
"[""luscious""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""lustful""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""lusting""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""lustrous""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""lusty""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""lux""/X]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""luxe""/PUNCT]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""luxurious""/ADJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""lynch""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-0.9975689417001746
"[""lynn""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""lyricist""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.2003103739059355
"[""macadamia""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""macarons""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""mach""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-0.8426522026874319
"[""machete""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-0.9867503308893426
"[""machinima""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.4791224784279018
"[""macho""/PUNCT]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-0.8870166329260807
"[""mackerel""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.091946716513541
"[""madam""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""made-up""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""madison""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""madly""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""madman""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.07562451841229
"[""madonna""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""mae""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""maestro""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.6844808165686282
"[""mafia""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-1.0130643122677694,-1.0130643122677694
"[""magazine""/PROPN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""magazines""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""magenta""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""maggie""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""magician""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-1.2625839564961892,-1.2625839564961892
"[""magicians""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.135376439525574
"[""magistrate""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.0633919731460415
"[""magistrates""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.1176354424450998
"[""magnetically""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""magnolia""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""magnum""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.3804121882777218
"[""mahjong""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""maid""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""maiden""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""maidens""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""maids""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""mail-order""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""mailbox""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""mailto""/X]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.1774662963573832
"[""maimed""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-0.8920922806428203
"[""mainframe""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.1881823437879095
"[""mainstay""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-0.8544084867157989
"[""maintainer""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-0.9654120455789642
"[""majesty""/NOUN]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-0.874640751841829,-0.874640751841829
"[""majoring""/VERB]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""make-up""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""makeover""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""makeovers""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""makeup""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""malfunction""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""malfunctions""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""malls""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""mama""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""mamas""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""mamma""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""mammary""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""mammogram""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""mammograms""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""mammography""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""man""/INTJ]",1,1,1,1,1,1,-0.9889145785714518,-0.9889145785714518,-0.9889145785714518,-0.9889145785714518,-0.9889145785714518,-0.9889145785714518
"[""manager""/NOUN]",0,1,1,1,1,1,N/A,-0.8608513892129971,-0.8608513892129971,-0.8608513892129971,-0.8608513892129971,-0.8608513892129971
"[""mandy""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""manger""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.1360247539570407
"[""mani""/NUM]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""manicure""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""manicured""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""manicures""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""manifesto""/NOUN]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-0.8720363572981132,-0.8720363572981132
"[""manifold""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-0.8987411311631497,-0.8987411311631497
"[""manila""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""manipulative""/ADJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""manipulator""/NOUN]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.1650994531542964
"[""mankind""/INTJ]",0,0,0,1,1,1,N/A,N/A,N/A,-1.027166753987234,-1.027166753987234,-1.027166753987234
"[""manned""/INTJ]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-0.8395151323052936,-0.8395151323052936
"[""mannequin""/PUNCT]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""mannequins""/INTJ]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""manning""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-1.197216031961402
"[""manslaughter""/INTJ]",0,0,0,0,0,1,N/A,N/A,N/A,N/A,N/A,-0.9349914073903614
"[""manual""/INTJ]",0,1,1,1,1,1,N/A,-0.922800774042154,-0.922800774042154,-0.922800774042154,-0.922800774042154,-0.922800774042154
"[""mapquest""/NOUN]",0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A
"[""march""/PROPN]",0,0,1,1,1,1,N/A,N/A,-1.1360957368942584,-1.1360957368942584,-1.1360957368942584,-1.1360957368942584
"[""marching""/VERB]",0,0,0,0,1,1,N/A,N/A,N/A,N/A,-1.176268144745512,-1.176268144745512
